1,1
2,2
3,3
4,4
5,5
6,5
7,1
8,1
9,9
10,9
11,1
12,1
13,1
14,1
15,9
16,9
17,9
18,9
19,1
20,1
21,1
22,1
23,9
24,9
25,9
26,9
27,27
28,27
29,29
30,30
31,31
32,32
33,33
34,32
35,9
36,36
37,36
38,3
39,3
40,40
41,41
42,42
43,42
44,42
45,42
46,42
47,42
48,42
49,42
50,30
51,30
52,30
53,30
54,30
55,30
56,30
57,30
58,32
59,42
60,1
61,1
62,1
63,1
64,9
65,9
66,9
67,9
68,9
69,69
70,69
71,69
72,69
73,29
74,29
75,29
76,29
77,29
78,78
79,78
80,80
81,81
82,32
83,83
84,84
85,84
86,86
87,3
88,88
89,88
90,90
91,91
92,5
93,33
94,32
95,95
96,36
97,1
98,33
99,2
100,69
101,33
102,33
103,33
104,32
105,32
106,33
107,3
108,36
109,36
110,36
111,30
112,112
113,112
114,84
115,84
116,84
117,3
118,36
119,1
120,69
121,69
122,29
123,29
124,29
125,95
126,95
127,42
128,30
129,112
130,84
131,3
132,3
133,40
134,134
135,2
136,83
137,80
138,1
139,33
140,81
141,81
142,81
143,81
144,81
145,81
146,146
147,32
148,42
149,81
150,112
151,112
152,5
153,40
154,40
155,112
156,84
157,84
158,84
159,81
160,80
161,1
162,81
163,91
164,80
165,2
166,32
167,32
168,80
169,32
170,1
171,1
172,83
173,80
174,80
175,2
176,81
177,2
178,83
179,32
180,90
181,33
182,40
183,33
184,83
185,32
186,1
187,83
188,146
189,31
190,88
191,31
192,88
193,86
194,31
195,88
196,83
197,83
198,2
199,80
200,83
201,80
202,88
203,83
204,83
205,146
206,90
207,90
208,90
209,1
210,95
211,95
212,91
213,3
214,134
215,95
216,91
217,2
218,81
219,5
220,33
221,32
222,88
223,5
224,1
225,33
226,31
227,88
228,5
229,1
230,146
231,146
232,31
233,81
234,33
235,86
236,83
237,31
238,1
239,84
240,86
241,5
242,5
243,32
244,30
245,83
246,246
247,83
248,32
249,83
250,2
251,30
252,88
253,41
254,83
255,80
256,2
257,2
258,80
259,80
260,32
261,2
262,4
263,32
264,81
265,32
266,86
267,90
268,81
269,269
270,33
271,32
272,81
273,81
274,134
275,80
276,80
277,246
278,41
279,41
280,146
281,33
282,80
283,81
284,4
285,4
286,32
287,80
288,80
289,32
290,83
291,2
292,80
293,83
294,80
295,80
296,80
297,80
298,2
299,80
300,81
301,1
302,33
303,84
304,84
305,84
306,84
307,84
308,84
309,84
310,84
311,1
312,83
313,86
314,91
315,30
316,91
317,88
318,81
319,32
320,32
321,91
322,84
323,30
324,84
325,32
326,84
327,90
328,91
329,91
330,32
331,83
332,32
333,1
334,84
335,83
336,42
337,42
338,42
339,30
340,30
341,84
342,146
343,88
344,90
345,42
346,1
347,91
348,42
349,42
350,42
351,30
352,30
353,84
354,84
355,30
356,84
357,146
358,5
359,80
360,88
361,5
362,1
363,83
364,91
365,146
366,80
367,81
368,33
369,86
370,84
371,86
372,95
373,42
374,42
375,30
376,30
377,30
378,30
379,30
380,84
381,88
382,84
383,86
384,86
385,80
386,80
387,81
388,81
389,1
390,83
391,32
392,32
393,32
394,86
395,84
396,33
397,146
398,42
399,42
400,42
401,42
402,42
403,42
404,42
405,42
406,42
407,83
408,80
409,81
410,91
411,81
412,81
413,81
414,42
415,42
416,42
417,42
418,42
419,42
420,42
421,42
422,80
423,2
424,81
425,80
426,80
427,88
428,2
429,81
430,30
431,83
432,80
433,81
434,81
435,2
436,81
437,2
438,32
439,32
440,32
441,32
442,32
443,80
444,81
445,31
446,5
447,1
448,80
449,2
450,2
451,81
452,81
453,81
454,80
455,2
456,1
457,33
458,5
459,1
460,134
461,134
462,95
463,95
464,95
465,95
466,42
467,32
468,83
469,80
470,2
471,32
472,83
473,80
474,80
475,88
476,88
477,88
478,91
479,146
480,2
481,33
482,32
483,88
484,83
485,5
486,5
487,1
488,1
489,33
490,81
491,5
492,30
493,81
494,81
495,31
496,32
497,33
498,32
499,32
500,32
501,80
502,1
503,33
504,32
505,32
506,134
507,134
508,84
509,86
510,88
511,31
512,31
513,146
514,146
515,84
516,1
517,5
518,32
519,88
520,146
521,88
522,88
523,91
524,90
525,84
526,86
527,80
528,2
529,84
530,84
531,84
532,42
533,31
534,95
535,42
536,88
537,33
538,5
539,31
540,31
541,30
542,83
543,83
544,83
545,90
546,90
547,91
548,91
549,80
550,2
551,91
552,90
553,90
554,90
555,90
556,90
557,2
558,1
559,1
560,80
561,5
562,83
563,1
564,1
565,5
566,5
