326,5
326,5
326,5
326,5
327,88
328,84
329,1
330,3
331,33
331,33
331,33
331,32
332,1
332,33
333,90
333,91
334,5
335,81
336,33
336,32
337,33
337,32
338,2
338,81
339,33
339,32
339,83
340,2
341,80
342,91
343,80
343,2
344,2
345,2
346,80
346,2
346,2
347,31
348,5
348,1
349,81
350,80
350,2
351,32
352,83
353,80
353,2
354,81
355,81
356,81
357,83
357,80
357,2
358,31
359,1
359,32
360,5
360,33
361,83
362,95
363,91
363,91
363,146
363,146
364,84
365,1
366,91
367,5
367,5
367,1
367,9
367,9
368,90
368,90
369,95
370,91
370,146
371,32
371,80
372,33
373,88
373,5
373,1
374,84
375,88
376,32
377,83
378,31
379,1
379,1
380,1
380,1
381,5
382,80
383,2
383,81
384,88
385,40
385,134
386,91
386,146
387,83
388,91
389,134
389,134
390,80
391,40
392,30
393,146
393,31
394,91
394,91
394,91
394,91
394,91
394,91
395,80
395,2
395,2
395,81
395,81
396,80
396,80
396,80
396,80
396,80
397,32
397,83
398,40
398,95
398,95
398,42
398,30
398,30
399,3
400,2
401,1
402,80
402,81
403,84
403,84
403,84
403,84
403,84
404,4
404,712
405,81
406,42
407,31
407,31
407,31
408,5
409,30
410,33
411,32
412,81
413,90
413,91
413,146
414,36
415,1
416,36
416,36
417,5
418,36
419,42
420,30
421,2
422,5
422,1
422,9
422,69
422,29
423,32
424,112
424,112
425,33
426,30
427,91
428,83
428,83
428,80
428,80
429,32
429,32
430,81
431,81
432,1
432,33
432,80
432,80
433,80
433,2
433,81
434,88
435,5
436,5
437,5
438,91
438,91
439,80
440,80
441,2
442,81
443,146
443,31
444,2
444,81
445,2
446,81
447,31
447,88
448,69
449,80
450,83
451,81
452,29
452,78
452,246
453,134
453,95
454,27
455,2
455,2
455,2
455,2
455,2
455,2
455,81
455,81
455,81
455,81
456,146
457,81
458,33
459,2
460,91
460,91
460,91
460,91
461,91
461,91
462,69
463,41
463,41
463,41
464,5
465,81
465,81
466,5
466,5
466,5
467,88
467,88
468,81
469,90
469,90
469,90
469,90
469,91
469,91
470,91
471,32
471,80
471,81
472,30
473,32
474,88
475,1
476,32
477,88
478,42
479,32
480,42
480,30
481,146
481,88
482,88
483,42
483,42
483,30
483,30
484,84
484,86
485,5
486,32
487,5
488,83
488,80
489,1
490,5
491,88
492,88
493,2
494,81
495,2
495,2
495,81
495,81
496,1
497,90
498,83
499,1
499,1
500,83
501,2
502,112
503,91
504,33
505,36
506,95
506,95
506,95
506,95
506,95
506,95
506,95
506,95
507,5
507,5
507,1
508,269
509,146
509,146
509,31
509,31
509,31
510,81
511,81
512,88
512,88
512,5
512,5
512,1
512,33
513,31
514,32
514,83
514,80
515,90
516,80
517,88
517,88
518,146
518,146
519,3
519,3
519,3
519,3
519,40
519,40
519,40
520,269
520,269
520,36
521,36
522,5
523,31
523,88
524,88
525,91
525,146
526,91
527,3
528,84
528,84
528,84
528,86
528,86
529,134
530,91
531,91
532,78
532,78
532,246
532,246
532,41
532,41
533,81
534,78
534,246
534,41
535,246
535,246
535,246
535,246
535,41
535,41
535,41
535,41
535,41
536,1
537,33
538,33
539,9
539,69
540,84
541,80
541,80
542,86
543,83
544,9
545,31
546,5
546,5
547,86
548,78
548,78
548,78
548,246
549,78
549,78
550,246
550,246
551,81
552,5
553,112
553,84
554,81
555,5
555,5
555,1
555,33
556,80
556,2
557,5
558,33
559,9
560,2
561,9
561,9
562,1
562,1
562,69
562,69
562,29
562,29
563,81
564,146
565,83
566,90
566,90
566,90
566,90
566,90
566,90
566,90
567,146
567,146
567,146
568,80
569,88
570,31
571,33
572,146
572,146
572,31
572,31
572,31
573,5
574,2
574,81
575,2
576,81
577,36
577,36
578,81
579,81
580,32
580,80
581,30
581,30
581,30
581,30
581,30
581,30
581,30
582,31
583,83
583,80
583,2
583,81
584,2
585,5
586,29
587,5
587,5
588,29
589,80
590,80
591,83
592,88
592,88
593,2
593,81
594,1
594,33
595,33
596,2
597,95
598,32
598,83
599,33
600,83
600,80
601,83
602,32
603,5
604,80
604,80
605,90
606,86
606,90
607,83
608,81
609,83
610,84
610,84
610,84
610,84
610,84
610,84
610,86
610,86
610,86
610,86
610,86
610,86
611,81
612,2
613,81
614,33
615,88
615,88
616,83
617,83
618,146
618,146
618,31
618,31
619,31
620,80
620,2
621,83
622,5
623,80
623,2
624,90
625,42
625,42
625,30
625,30
626,91
626,146
627,80
627,80
627,80
627,80
628,91
628,146
629,2
630,33
631,42
632,42
633,9
633,69
634,5
634,5
634,1
634,1
634,1
634,1
634,1
634,9
634,9
634,9
634,9
634,69
634,69
634,69
634,69
634,29
634,29
635,1150
636,42
636,42
637,32
638,2
639,3
640,1
641,84
642,134
643,91
644,5
644,5
645,90
646,1
647,1
648,91
648,91
649,90
649,91
650,81
650,81
651,80
652,81
653,81
654,88
655,88
656,90
656,91
657,146
658,81
659,1
660,81
661,84
662,2
663,83
663,80
663,81
664,2
665,42
666,32
667,86
668,81
669,1
670,88
671,246
671,246
672,88
673,5
674,5
674,1
674,33
675,32
675,80
676,4
677,40
678,88
678,88
679,41
679,41
680,86
680,90
680,90
681,2
682,33
682,32
683,2
683,81
684,88
684,5
685,2
686,146
687,80
687,2
688,31
689,112
689,112
689,84
689,84
690,2
690,81
691,5
691,5
692,112
693,86
694,5
694,5
695,5
696,40
697,3
698,146
699,3
700,83
701,33
702,69
702,69
702,29
702,29
702,29
702,78
702,78
702,78
703,90
704,27
704,27
705,5
705,1
705,1
705,9
705,9
706,9
706,69
706,29
707,32
708,1
708,33
709,91
709,91
710,81
711,95
712,84
712,86
713,90
713,90
713,91
713,91
714,95
715,81
716,80
717,88
718,90
718,90
719,80
719,2
720,81
720,81
720,81
721,81
722,30
722,30
723,80
724,31
725,80
726,81
727,42
727,30
728,30
728,30
729,80
730,86
731,90
731,91
732,86
733,95
733,95
734,42
734,42
734,30
734,30
735,84
736,78
736,78
736,78
736,246
737,33
737,32
737,83
737,80
737,2
738,80
738,2
739,91
740,42
741,33
742,81
743,81
744,40
745,31
746,27
746,95
747,95
748,2
749,83
750,81
751,1
752,2
753,41
754,88
754,88
755,32
755,83
756,83
757,4
758,4
759,80
760,81
761,80
762,95
763,5
764,2
765,1
765,1
765,1
766,146
766,146
766,31
767,1150
767,1150
767,36
767,36
768,1
769,81
770,1
770,1
770,1
770,29
771,91
771,146
772,78
773,5
773,5
773,1
773,1
774,36
774,36
775,95
776,36
777,42
778,36
779,88
779,5
779,5
779,1
779,1
780,83
781,33
782,5
782,5
783,40
784,5
785,1
786,91
786,146
787,42
787,42
788,5
788,1
789,31
789,31
789,31
790,84
790,84
791,42
792,1
792,1
792,1
792,9
792,9
792,9
792,69
792,69
792,69
793,33
793,33
794,88
794,5
794,1
795,80
795,2
796,1
797,30
797,30
798,91
799,2
800,86
800,86
800,86
800,86
800,86
800,86
800,86
800,86
800,90
800,90
800,90
800,90
800,90
800,90
800,90
800,90
801,91
802,134
803,146
803,146
804,2
804,2
804,2
804,81
804,81
804,81
805,1
806,712
807,36
807,36
808,30
809,146
810,42
811,2
811,81
812,32
813,712
813,712
813,712
813,712
813,712
814,1150
815,146
815,31
816,3
817,32
817,32
818,36
818,36
818,36
818,36
818,3
819,88
820,33
820,33
821,91
822,5
823,81
824,83
824,80
824,80
824,2
825,95
825,95
826,2
827,81
828,146
829,95
830,31
830,88
830,5
831,5
832,2
832,81
833,1
834,81
835,88
835,5
835,5
835,1
835,1
835,33
835,33
836,1150
836,1150
836,1150
836,1150
836,1150
836,36
836,36
836,36
836,36
837,81
838,134
838,134
838,134
839,84
840,41
841,90
841,91
842,27
843,1150
844,1
845,134
846,83
846,80
846,2
846,81
847,83
848,30
849,80
849,2
850,95
851,84
852,30
853,31
853,31
854,88
854,5
855,33
856,84
856,84
857,30
858,32
859,5
860,31
861,1
862,5
863,5
863,33
864,81
865,42
865,42
866,95
866,95
867,2
867,81
868,83
869,81
870,90
871,31
872,134
872,134
873,32
873,32
874,134
875,134
875,27
875,95
875,42
876,80
876,80
877,1
878,84
879,1
880,84
881,33
882,1
882,33
883,86
883,90
884,3
885,86
886,86
887,84
887,86
887,86
887,90
887,90
887,91
887,91
888,80
888,2
889,88
889,88
889,5
889,33
890,33
891,27
892,5
892,5
892,5
892,1
892,1
892,1
892,9
892,9
892,9
892,69
892,69
892,69
893,9
894,81
895,42
895,42
896,80
897,88
898,33
899,5
900,81
901,5
901,1
902,81
903,33
903,33
903,33
903,33
903,32
903,32
904,86
904,86
905,112
906,31
906,31
907,88
908,80
909,134
909,27
910,1
911,41
912,80
913,40
913,40
914,134
914,95
915,2
915,81
916,81
917,88
918,88
918,5
919,5
920,33
920,32
921,91
922,88
922,88
922,5
923,5
923,5
923,5
923,1
923,1
923,1
923,33
924,81
925,2
925,81
926,90
926,91
926,91
927,2
928,40
929,33
929,32
929,80
930,30
931,81
932,5
933,30
934,31
935,86
936,88
936,5
936,5
936,5
937,5
938,146
938,146
938,31
939,80
940,31
941,91
942,2
943,80
944,81
945,84
946,33
946,32
947,91
947,31
947,88
948,31
948,31
948,31
949,95
950,84
951,88
952,1
952,33
953,1
953,33
953,32
954,81
955,27
955,95
955,95
955,95
956,246
956,246
957,1
958,86
959,2
960,32
961,81
962,30
963,33
964,42
965,88
965,5
965,1
966,88
966,5
966,1
967,84
967,84
968,36
968,36
968,40
969,86
970,84
970,84
970,84
970,84
970,84
970,84
971,86
971,86
972,36
973,95
973,95
974,36
974,36
974,36
975,1150
976,2
976,2
976,2
976,2
977,1150
977,36
977,36
977,3
977,3
977,40
977,40
978,36
978,3
979,146
979,146
980,80
980,80
980,2
980,2
981,5
981,33
982,146
983,31
984,31
985,84
986,40
986,134
987,33
988,84
988,86
989,84
989,84
990,88
991,32
992,40
993,86
993,86
994,42
995,30
996,134
997,5
997,1
998,31
998,31
998,31
998,88
998,88
998,88
999,146
999,146
1000,32
1001,83
1002,32
1003,31
1003,31
1003,31
1003,31
1003,31
1003,88
1003,88
1003,88
1003,88
1003,88
1004,81
1005,32
1006,4
1007,95
1007,95
1008,91
1009,91
1010,88
1011,33
1012,86
1012,90
1013,31
1014,91
1015,3
1015,3
1015,3
1015,3
1015,3
1015,3
1015,40
1015,40
1015,40
1016,134
1017,80
1017,2
1017,2
1017,2
1017,81
1017,81
1017,81
1017,81
1018,81
1019,88
1019,5
1019,5
1020,1
1020,33
1020,32
1021,84
1021,91
1022,32
1022,83
1022,80
1023,32
1023,83
1023,80
1023,2
1023,81
1024,33
1024,83
1024,83
1024,80
1025,33
1026,90
1027,5
1028,80
1029,30
1030,32
1030,32
1031,31
1032,83
1032,83
1032,80
1032,80
1033,31
1034,29
1035,81
1036,80
1037,33
1037,32
1038,88
1039,80
1040,29
1041,42
1042,95
1043,5
1044,29
1044,78
1045,78
1046,86
1047,36
1048,91
1049,36
1049,36
1050,146
1051,134
1051,134
1052,2
1052,2
1052,81
1052,81
1053,41
1054,134
1054,134
1054,134
1055,41
1056,80
1057,2
1058,1
1059,1
1059,1
1059,33
1060,91
1060,91
1061,40
1061,40
1062,29
1063,91
1064,40
1064,134
1064,95
1065,36
1066,36
1067,80
1068,81
1069,33
1070,90
1071,80
1071,80
1071,80
1071,80
1071,80
1071,2
1071,2
1071,2
1072,33
1073,88
1074,2
1074,81
1075,83
1076,95
1077,40
1077,40
1077,40
1078,2
1079,31
1080,5
1081,41
1081,41
1082,81
1083,42
1084,32
1085,29
1085,78
1085,246
1086,32
1087,81
1088,33
1088,33
1088,32
1088,32
1089,91
1090,1
1091,33
1092,81
1093,81
1094,146
1095,81
1096,91
1096,91
1097,33
1097,32
1097,83
1097,80
1097,2
1098,83
1098,80
1098,2
1098,81
1099,1
1099,1
1100,30
1101,42
1102,86
1103,5
1103,5
1103,5
1104,86
1105,33
1106,86
1106,86
1106,86
1107,81
1108,2
1109,88
1109,88
1109,88
1109,88
1109,88
1109,88
1110,33
1110,32
1110,83
1111,41
1112,2
1113,32
1114,83
1114,80
1114,2
1114,81
1115,78
1116,33
1116,32
1116,32
1117,86
1117,90
1118,32
1119,146
1119,146
1120,33
1121,90
1122,33
1122,33
1123,31
1124,40
1124,40
1124,95
1125,83
1126,33
1127,112
1127,86
1128,91
1129,91
1130,88
1131,81
1132,33
1132,83
1133,1
1134,2
1135,31
1136,84
1136,90
1137,134
1138,27
1139,88
1140,5
1140,33
1141,33
1142,146
1142,146
1142,31
1143,32
1144,3
1145,81
1146,81
1147,112
1147,84
1147,86
1148,84
1148,86
1149,80
1150,84
1151,1150
1152,83
1153,86
1154,91
1155,1
1155,1
1156,5
1156,5
1157,1
1157,1
1157,33
1158,83
1159,32
1160,86
1161,42
1161,30
1162,81
1163,90
1164,83
1164,80
1165,91
1166,31
1166,88
1166,5
1167,83
1168,1150
1169,32
1169,80
1169,2
1170,31
1171,9
1172,30
1172,30
1172,30
1172,112
1172,112
1172,112
1173,2
1173,2
1173,2
1173,2
1173,2
1173,81
1174,42
1174,42
1174,30
1174,30
1174,30
1175,86
1176,1150
1177,88
1178,32
1179,95
1180,88
1181,78
1181,246
1181,41
1182,5
1182,5
1182,1
1183,30
1184,42
1185,112
1185,112
1186,33
1187,5
1188,78
1188,246
1189,30
1189,30
1190,80
1191,86
1192,134
1192,27
1192,27
1192,42
1192,42
1193,86
1193,86
1194,88
1195,81
1196,2
1197,90
1198,31
1199,33
1200,41
1200,41
1201,95
1202,2
1203,83
1203,80
1203,2
1203,81
1204,80
1205,146
1206,88
1206,5
1207,146
1208,269
1209,88
1210,88
1211,134
1212,80
1213,81
1214,33
1214,33
1215,1
1216,42
1217,42
1218,90
1219,5
1220,80
1221,32
1221,80
1222,42
1222,42
1222,42
1222,42
1222,42
1222,42
1222,42
1222,42
1222,30
1222,30
1222,30
1222,30
1222,30
1222,30
1222,30
1223,5
1224,5
1225,32
1226,84
1227,88
1228,33
1229,1
1230,31
1231,5
1232,1
1232,33
1233,2
1234,80
1234,2
1234,81
1235,5
1235,5
1235,5
1235,5
1235,5
1235,5
1235,5
1235,5
1236,31
1236,31
1236,31
1236,31
1236,88
1236,88
1236,88
1237,31
1237,88
1238,42
1238,42
1238,42
1238,42
1238,42
1238,42
1238,42
1238,42
1239,83
1240,83
1240,80
1241,33
1242,81
1243,81
1244,81
1245,86
1245,86
1246,88
1246,1
1247,80
1247,2
1247,81
1248,33
1249,31
1250,86
1251,83
1251,80
1251,80
1252,90
1253,86
1254,2
1254,81
1255,40
1255,40
1256,90
1257,90
1257,91
1257,146
1258,83
1259,5
1259,5
1260,88
1260,88
1260,88
1260,5
1261,88
1262,2
1262,81
1263,90
1264,33
1265,81
1266,32
1267,29
1268,84
1269,80
1270,1
1271,81
1272,33
1272,32
1273,83
1274,2
1275,90
1276,146
1276,146
1277,81
1277,81
1278,83
1278,80
1279,81
1280,78
1281,81
1282,32
1283,80
1283,2
1283,2
1284,40
1284,134
1284,134
1285,42
1285,42
1286,1
1287,5
1288,1
1289,95
1290,80
1290,2
1290,81
1291,78
1292,31
1293,40
1294,1
1294,33
1295,42
1296,42
1297,2
1298,32
1299,2
1300,1
1301,81
1302,31
1303,42
1304,88
1304,88
1305,88
1306,33
1307,33
1307,33
1307,32
1308,86
1309,1
1309,33
1310,1
1310,33
1311,1
1311,33
1311,32
1312,86
1313,32
1313,83
1313,80
1314,80
1315,88
1316,80
1316,2
1317,83
1317,80
1318,31
1319,86
1320,81
1321,3
1322,91
1323,1150
1323,1150
1323,1150
1323,1150
1324,42
1324,42
1325,88
1326,86
1326,86
1326,86
1326,90
1326,90
1326,90
1326,91
1327,1
1328,1
1329,86
1329,90
1330,33
1331,42
1332,95
1332,95
1333,27
1333,95
1334,91
1335,36
1336,91
1336,31
1337,42
1338,42
1339,95
1340,69
1340,29
1341,40
1342,88
1343,90
1344,90
1345,91
1345,146
1346,40
1346,134
1347,36
1348,36
1348,3
1349,42
1349,42
1350,42
1351,1
1352,42
1353,86
1354,80
1354,2
1355,269
1355,269
1355,269
1355,269
1355,269
1355,269
1356,83
1356,83
1356,80
1356,80
1356,2
1356,2
1356,81
1356,81
1357,134
1358,30
1358,30
1359,27
1360,86
1361,88
1362,134
1363,30
1364,30
1365,112
1365,112
1366,31
1366,31
1367,42
1367,42
1368,5
1369,88
1370,91
1371,32
1372,2
1373,146
1373,146
1374,2
1374,81
1375,32
1375,83
1375,2
1376,146
1377,2
1377,2
1377,81
1378,42
1378,42
1378,30
1379,33
1379,32
1380,1
1380,1
1380,1
1381,80
1382,80
1383,88
1384,5
1384,5
1385,83
1386,1
1387,31
1388,32
1389,90
1390,2
1391,84
1392,81
1393,2
1394,81
1395,31
1396,42
1397,5
1398,80
1399,112
1400,88
1400,5
1401,83
1402,5
1402,1
1402,33
1403,42
1404,32
1405,2
1405,81
1405,81
1406,32
1407,83
1408,88
1409,84
1410,80
1411,33
1412,90
1412,91
1413,81
1413,81
1414,5
1414,1
1414,33
1415,1
1416,32
1417,2
1418,83
1419,80
1420,5
1421,81
1422,1
1422,1
1422,1
1422,1
1422,9
1422,9
1422,9
1422,69
1422,69
1422,69
1422,69
1423,88
1424,36
1425,134
1426,31
1427,84
1428,36
1428,36
1429,31
1429,31
1430,90
1430,90
1431,84
1432,146
1433,5
1433,1
1433,33
1433,83
1434,1
1435,9
1435,9
1435,9
1435,69
1435,69
1435,69
1435,29
1435,29
1435,29
1435,78
1435,78
1435,78
1435,246
1435,246
1435,41
1435,41
1435,41
1436,91
1436,146
1437,29
1438,2
1439,2
1439,2
1439,81
1439,81
1440,91
1441,84
1442,86
1443,146
1444,32
1444,83
1445,80
1445,2
1445,81
1446,42
1447,112
1447,84
1448,32
1449,86
1450,30
1450,112
1451,2
1451,81
1452,1
1453,81
1454,112
1455,78
1455,78
1456,42
1457,88
1458,40
1458,40
1459,112
1459,112
1460,80
1460,2
1461,84
1462,2
1462,2
1462,81
1462,81
1462,81
1463,83
1464,81
1464,81
1465,81
1466,2
1466,81
1467,33
1467,32
1467,83
1467,80
1468,83
1469,95
1470,90
1471,42
1472,81
1473,86
1474,1
1474,33
1475,36
1476,31
1476,31
1476,88
1477,2
1477,81
1478,81
1479,88
1480,40
1481,2
1481,81
1482,86
1482,86
1482,86
1482,90
1483,112
1483,112
1483,112
1483,112
1483,112
1483,112
1483,112
1483,112
1483,84
1483,84
1483,84
1483,84
1483,84
1483,84
1483,84
1483,84
1484,95
1484,95
1485,1
1485,1
1485,1
1485,1
1485,1
1485,1
1485,1
1485,1
1486,5
1486,5
1487,83
1488,81
1489,112
1490,32
1491,1
1491,33
1492,42
1493,86
1494,112
1495,69
1495,29
1496,86
1496,86
1496,90
1496,90
1497,32
1498,33
1498,32
1498,83
1498,80
1498,2
1499,1
1499,33
1499,32
1500,32
1501,246
1502,81
1503,3
1503,3
1504,31
1504,31
1505,42
1506,5
1507,146
1507,146
1508,42
1509,42
1510,134
1510,27
1511,32
1511,83
1512,84
1512,86
1512,90
1513,83
1514,80
1514,2
1515,81
1516,81
1517,83
1518,80
1519,81
1520,83
1521,32
1521,83
1522,83
1523,5
1524,88
1524,88
1524,5
1524,5
1525,2
1525,81
1526,81
1526,81
1527,83
1527,83
1527,80
1527,2
1527,81
1528,88
1528,88
1528,1
1528,1
1528,1
1529,32
1530,95
1531,36
1531,36
1532,42
1533,134
1534,1
1534,33
1534,32
1534,32
1535,83
1535,80
1536,134
1537,1150
1538,4
1539,83
1539,80
1540,32
1540,32
1540,32
1540,83
1540,83
1540,83
1540,80
1540,80
1540,80
1540,2
1540,2
1540,2
1541,32
1542,31
1542,31
1543,134
1543,134
1543,134
1544,5
1544,5
1544,5
1544,5
1545,84
1546,32
1547,30
1547,30
1547,112
1547,112
1548,81
1549,1
1550,83
1551,81
1552,32
1553,81
1554,1
1554,33
1554,32
1555,32
1556,80
1557,31
1557,88
1558,31
1558,88
1559,32
1559,83
1560,1
1561,81
1562,32
1563,32
1564,33
1564,33
1564,33
1565,5
1566,32
1566,83
1566,80
1567,80
1567,80
1568,31
1568,31
1568,31
1569,88
1569,88
1569,5
1569,5
1569,1
1569,1
1570,31
1571,33
1572,112
1572,112
1572,112
1572,112
1573,32
1574,88
1574,5
1574,1
1575,81
1576,86
1577,2
1578,5
1578,5
1579,42
1580,91
1581,1
1581,9
1582,88
1582,5
1583,88
1584,33
1584,33
1585,88
1586,84
1587,32
1587,32
1588,83
1588,80
1589,80
1590,146
1590,146
1590,146
1591,1
1592,83
1593,30
1594,40
1595,112
1595,84
1595,86
1596,30
1597,90
1597,91
1598,2
1599,81
1600,2
1600,81
1601,90
1601,91
1601,146
1602,2
1602,2
1603,32
1604,86
1605,134
1606,83
1606,80
1607,90
1607,90
1607,90
1607,90
1608,5
1609,5
1609,5
1610,1
1611,3
1612,88
1613,42
1614,84
1615,84
1616,83
1617,95
1618,42
1618,30
1619,27
1620,91
1620,146
1621,84
1621,86
1622,33
1623,1
1623,1
1623,1
1624,90
1625,86
1626,5
1627,86
1628,36
1629,88
1630,269
1631,80
1632,88
1633,80
1634,2
1634,81
1635,30
1636,81
1637,31
1638,5
1638,1
1639,69
1639,69
1639,69
1639,29
1639,29
1639,78
1639,78
1639,78
1639,78
1639,78
1640,32
1640,83
1640,80
1640,2
1641,33
1641,32
1642,33
1643,33
1644,83
1645,2
1645,81
1646,86
1646,86
1647,81
1648,41
1648,41
1649,2
1649,2
1649,81
1649,81
1650,80
1651,33
1652,84
1652,86
1653,33
1653,33
1654,31
1655,33
1655,32
1656,69
1656,29
1656,29
1657,32
1657,83
1657,80
1658,91
1659,84
1660,31
1660,5
1661,32
1661,83
1661,80
1662,90
1663,88
1664,84
1664,86
1665,88
1665,5
1666,33
1667,83
1667,83
1667,83
1667,83
1667,83
1667,83
1668,36
1669,33
1670,33
1671,90
1671,91
1671,146
1672,32
1672,83
1673,91
1673,31
1673,31
1674,86
1675,31
1675,31
1676,91
1677,36
1678,31
1679,30
1680,90
1680,90
1680,90
1681,32
1681,83
1682,81
1683,2
1683,81
1684,33
1685,33
1685,33
1686,5
1687,2
1687,81
1688,31
1688,31
1689,80
1690,83
1691,88
1691,5
1692,81
1693,146
1694,91
1695,86
1695,91
1696,2
1696,81
1696,81
1697,80
1697,81
1698,83
1698,80
1699,91
1700,32
1701,81
1702,5
1702,1
1702,1
1703,5
1704,88
1705,5
1706,36
1707,88
1708,33
1709,91
1709,91
1710,86
1711,1
1711,1
1711,33
1711,33
1712,32
1713,1
1714,33
1715,86
1716,81
1717,91
1718,1
1719,1
1720,84
1721,81
1721,81
1722,32
1723,83
1724,3080
1724,3080
1725,3080
1725,3080
1726,40
1726,40
1726,40
1726,40
1726,134
1726,134
1726,134
1726,134
1727,91
1728,83
1729,2
1729,81
1730,81
1731,80
1731,80
1731,80
1731,80
1732,146
1732,146
1733,80
1734,146
1734,146
1734,31
1734,31
1735,86
1736,95
1737,90
1738,88
1738,88
1738,88
1738,5
1739,42
1739,42
1739,42
1740,33
1740,32
1741,32
1741,32
1741,83
1741,83
1742,31
1742,31
1742,31
1742,31
1743,41
1744,83
1745,31
1746,81
1747,90
1747,146
1748,33
1748,32
1749,81
1750,91
1751,80
1752,83
1753,80
1754,88
1755,2
1756,5
1757,2
1758,146
1759,33
1760,83
1761,31
1762,83
1763,81
1764,146
1764,146
1765,33
1766,1
1767,88
1767,88
